words,GT,category
"Indicative view which assumes developments are built out per development pipeline and excludes any capital activity We already offset residual embodied carbon on our developments and from 2030, will offset operational carbon across our standing portfolio but will seek to minimise this as far as possible in the following ways.",,re
Please refer to CDLs sustainability website for more information.,,re
"The strategy is supported by dedicated tools to track sustainability performance and managed through the governance structure set out below: SUPERVISORY BOARD Responsible overall for Klpierres sustainability performance SUSTAINABLE DEVELOPMENT COMMITTEE Reports to the Supervisory Board and reviews the Groups sustainability processes and performance, including those to do with climate risks and opportunities.",,re
"As an extension of our commitment towards sustainable investments, the Board approved the CDL Sustainable Investment Principles (SIP) to steward responsible capital allocation and investments decision-making.",,re
"In 2021, we purchased more than 860 tonnes of carbon offsets through Fly Greener.",,re
"As part of its broader strategy to make the organisation more agile, the Board approved changes to the organisational governance structure for sustainability in 2021.",,re
"Supporting the planting of 23,000 trees through the Woodland Carbon Code.",,re
We report data on issues relevant to our sustainability strategy.,,re
"Sustainability remains a foundational element to this strategy, and in a mission to keep things simple and relevant we will be reviewing our sustainability strategy in 2022, reflecting on where we are now, our achievements since 2017 and the results of a materiality review currently underway at the time of writing.",,re
"Governance The Board of the Manager of CICT (the Board) considers sustainability issues as part of its strategic formulation, confirms the material ESG factors listed by the Manager and Property Managers and oversees the management and monitoring of the material ESG factors.",,re
"We invest in training on sustainability across the Group, from sustainability training as part of our onboarding of new colleagues, through to role specific training for operational staff.",,re
Chair of the BPF Sustainability Committee Membership of the Green Construction Board and GCB Steering Group Membership of the Investment Property Forum ESG Working Group Through these positions we have contributed at corporate level to the following during 2021: Development of the BBP Climate Commitment and Net Zero Carbon Pathway Framework.,,re
No Units will be released if the threshold targets are not met at the end of the qualifying performance period.,,re
It includes several interim targets: 1 GW of solar generation capacity (supported by storage) by 2025 Carbon neutral construction by 2025 Net zero for operations by 2030 We have submitted a letter of commitment regarding its net zero goal to the Science Based Target initiative (SBTi) for validation.,,re
"Annual customer audits focused on risk, environmental and sustainability factors.",,re
"Looking forward Over the next two years, our climate working group will build on our 2030 decarbonisation plans to develop a roadmap to Net Zero by 2050.",,re
"The Tapestry Whistler Grand Note: Embodied carbon intensity for 2021 pertains to six project sites that were under development, hence figures reported were based on the project design stage.",,re
Maintain our reputation for setting and delivering sustainability goals and forgood corporate governance.,,re
Final framework delivered Implement Sustainable Development Framework across 2 development projects.,,re
"Achieving net zero requires unprecedented levels of decarbonisation across all sectors, starting immediately.",,re
"Watch the recording here Titled Smart and Sustainable Cities Global Strategies, the second panel session featured four international experts in green buildings, smart cities and carbon management who shared insights on the global race to a net zero carbon future, strategies that worked, and how to build smarter and more sustainable cities for greater climate and social resilience.",,re
We will review our carbon offsetting approach in 2022.,,re
"Singapore Sustainability Academy (SSA) Hosted 180 events and trainings in 2021 Designed and built by CDL in 2017, the SSA is the first ground-up initiative and zero-energy facility in Singapore dedicated to advocacy, thought leadership, collaboration, and capacity building for climate action and green causes, involving an extensive partnership with six government agencies and 15 founding industry and NGO partners.",,re
"More innovative, more efficient and even more sustainable, it is scheduled for completion in Q2 2025.",,re
Racing to net zero as one will remain the cornerstone for our sustainability strategy in this decade of action.,,re
The three key pillars are underpinned by strong governance and sustainable financial performance.,,re
Modelling of a price on carbon also informs us as to the potential cost of delivering net zero embodied carbon developments as well as the potential cost increase of a development if such a price on carbon were introduced.,,re
"We invest in sustainable development because it is the right thing to do, and because it supports the creation of long-term shareholder value through innovation and improved efficiency.",,re
The Sustainability Reference Group is responsible for identifying the foreseeable climate-related risks and opportunities and embedding ongoing climate change risk identification and management processes across our business activities.,,re
"In 2022, we have increased our ambition and updated this target: Our new goal is to reach net zero emissions across our value chain by 2040.",,re
"In response to these risks and opportunities, GPT committed in 2020 to enabling all development approvals to consider embodied carbon and opportunities to reduce this impact.",,re
"This allows the Group to monitor waste flows using specific performance indicators and identify the types of waste being processed, enabling the Group to set suitable targets for each asset.",,re
CDLs developments are designed with a lifecycle approach to water sustainability and sound waste management.,,re
"French assets run anti-food waste campaign with BioCycle During European Sustainable Development Week, all Hammerson shopping centres in France organised awareness-raising events on the theme of anti-waste.",,re
Our Bright Lights skills and employment programme Science Based Targets initiative validated our carbon reduction targets.,,re
"CapitaLands revised carbon emissions intensity reduction target is computed from the approved science-based target, to better track our day-to-day operational efficiency.",,re
"Through DigiHUB, CDL is the first Singapore company to secure a discount on a sustainability-linked loan through the adoption of an innovative project that supports the UN SDGs on a large-scale basis.",,re
"Pursuant to the European Commissions Action Plan on Sustainable Finance launched in 2018, Regulation (EU) 2020/852 of June 2020 established a framework to promote sustainable investments in the European Union.",,re
Sustainable development and the business opportunities it creates is covered in their training.,,re
"New solutions in timber construction and office conversions To support its more ambitious carbon reduction pathway, the Property Development Division has introduced new solutions.",,re
Strengthen Innovation and Collaboration to Drive Sustainability CapitaLand will continue to source globally for new ideas and technologies to meet our sustainability ambitions and work with like-minded partners to create shared values.,,re
"The use of CarbonCure in the three buildings floors, tilt walls and exterior paving saved almost 250 metric tons of CO2roughly the amount absorbed by 300 acres of trees in one year.",,re
"As a result we currently expect embodied carbon to be 403 kg CO2e per sqm (434 kg CO2e per sqm for the whole redevelopment), ahead of our 2030 target.",,re
"A pioneer in low-carbon construction in France, Icade strengthened its commitments by announcing an ambitious new strategy in early 2022 called Low Carbon by Icade.",,re
Our Climate Change Policy deals with decarbonising our businesses and managing and adapting to climate risk.,,re
References to CDLs Integrated Sustainability Report 2022 have been made to provide more details.,,re
It estimates the carbon emissions associated with its packaging.,,re
Low embodied carbon design on Dublin Central Their flexible and modular design allows them to be placed in urban and rural environments.,,re
Our approach Risk management TCFD Sustainable finance Linking ESG performance metrics to our financing mechanisms demonstrates that we are serious about being a sustainable business.,,re
"Developing Sustainable Communities DETERMINED TO CREATE A FAIR, SAFE & INCLUSIVE BUSINESS ENVIRONMENT TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary GRI 3-1 As elaborated in our enhanced EHS policy in 2021, we will continue to work with contractors to ensure that dormitories and facilities are equipped with basic amenities and all necessary measures.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary GRI 3-1 DECARBONISING TOWARDS NET ZERO ACHIEVING A RESILIENT SUPPLY CHAIN AND SUSTAINABLE SOURCING In a constantly shifting environment fraught with challenges presented by the pandemic and climate change, building resilience into the supply chain is key.",,re
"THE WAY AHEAD Changes in the demands from government, our investors, occupiers and customers continue to challenge our thinking towards sustainability.",,re
SUSTAINABLE DEVELOPMENT Act for People Compliance checks and safety and security reminders for all centers.,,re
"As such, Icade has been a member of the Corporate Forum on Sustainable Finance since 2019 alongside around 20 other issuers representing about two-thirds of European sustainable bond issues.",,re
"In 2021, GPT established a Sustainable Debt Framework to utilise our leading climate response as an opportunity to access sustainable finance for the Group and our wholesale funds.",,re
"In 2022, the Group would be evaluating the targets and the progress towards them and explore options for any long-term targets of decarbonisation.",,re
CORPORATE SOCIAL RESPONSIBILITY Low-carbon transition and preservation of resources 2.,,re
These bonds and private placements leverage the strength of our sustainable building program to provide ESG financing products that attract environmentally conscious investors from around the world.,,re
Swire has a longstanding commitment to sustainable development.,,re
Progress towards our target of independent carbon neutral certification for ourmanaged portfolio and GWSCF by the end of 2024.,,re
Can you compare an organisation that is net zero with one that is carbon neutral?,,re
"The revised framework also includes net-zero targets such as embodied carbon management, to guide our stakeholders to adopt sustainable building practices such as low embodied carbon materials.",,re
"We have sustainability solutions available through our Essentials marketplace, and we also allocate a portion of our CAPEX for existing buildings to LED lighting retrofits and other energy-saving technologies, water-saving features, cool roofing technology and solar installations.",,re
"Integrate Sustainability in CapitaLands Real Estate Life Cycle From the earliest stage of our investment process, to design, procurement, construction, operations and redevelopment or divestment, sustainability targets will be embedded in policies, processes, best practices, and key performance indicators of our business operations.",,re
"Corporate SoCial reSponSibility Low-carbon transition and preservation of resources Symbiose by Icade: through this solution, Icade offers to help future owners personalise and add greenery to their private outdoor areas.",,re
"With effect from 1 January 2022, Mr Philip Yeo has stepped down as a Board Sustainability Committee (BSC) member.",,re
Targets CICT is aligned with CapitaLands science-based targets set out in CapitaLands 2030 Sustainability Master Plan as we transit to a low-carbon business.,,re
Ourcarbon neutral strategy positions us to limit cost impacts and also maximise the opportunities of market shifts to lower carbon properties in their development and operation.,,re
"Corporate SoCial reSponSibility Low-carbon transition and preservation of resources improving the energy efficiency of equipment and renovating assets: major renovations; replacing heating, cooling and air handling systems with more energy-efficient ones; systematic use of LED lighting (installed in 80% of the assets); asset disposals and acquisitions: in connection with its acquisition and investment decisions, Icade has included an assessment of the energy and carbon performance of the assets and a renovation plan to reduce their carbon intensity if necessary; development pipeline: new property developments will contribute to reducing the Office Property Investment Divisions carbon footprint, with them being able to achieve a carbon intensity up to 80% less than the average for Icades existing properties.",,re
"In November 2021, CDL was the only Singapore company amongst 19 pioneering companies to participate and secure carbon credits in Climate Impact Xs pilot auction featuring a curated portfolio of verified natural climate solutions projects.",,re
These issues are foundational to CDLs annual sustainability reporting.,,re
The solar PV array will contribute to Highpoints carbon neutral plans and lower its ongoing energy costs.,,re
Efforts are also made to ensure that current and emerging material issues pertaining to sustainability and the interests of our stakeholders are addressed.,,re
"Swire Properties integrates sustainability criteria into the risk assessment process for new acquisitions, including climate adaptation and resilience, flood risk assessment, energy efficiency and carbon emissions.",,re
"In February 2021, CDL became the first real estate conglomerate in Southeast Asia to sign the WorldGBC Net Zero Carbon Buildings Commitment.",,re
"We aim to be recognised by customers, employees and peers as an innovative creator of quality and sustainable spaces.",,re
The sustainability portfolio engages all levels of the companys operations across each operational unit.,,re
Market Based carbon factors Carbon factors that reflect the source of the energy being purchased from the energy grid.,,re
The management team at our assets in UK and Ireland use The Butterfly Bank to promote and reward sustainable behaviours amongst their teams.,,re
The GPT Climate Change and Energy Policy outlines our commitment to carbon neutrality and resilience to climate impacts.,,re
The money is available for investments in sustainability technologies and solutions that would not otherwise meet our financial targets.,,re
Our GLOC is based on the growth in the percentage of our owned and managed portfolio that is sustainability certified.,,re
"CDL supports BCA Green Mark 2021 (GM: 2021), which refreshes existing green building standards to improve energy performance and place greater emphasis on related sustainability outcomes.",,re
"By incorporating ESG concepts into our lease agreements, deploying sustainability solutions through the Prologis Essentials Marketplace and providing our customers with information packets that include sustainable practices, Prologis improves the sustainability impacts of our customers.",,re
"When GPT states that its operations are carbon neutral, we typically/always have received independent carbon neutral certification from Climate Active.",,re
This eligibility analysis does not provide any information on the environmental sustainability of Klpierres activities.,,re
Interviewing employees and management (Sustainability committee and environment health & safety) to understand key sustainability issues related to the select indicators and processes for the collection and accurate reporting of performance information 4.,,re
"Although 2021 was a challenging year due to the Covid-19 pandemic, Hammerson continued to ensure engagement on our employee sustainable behaviour change platform The Butterfly Bank.",,re
"A TCFD working group comprising sustainability, finance and risk team members was formed in 2020.",,re
"Due to the closures of our destinations because of Covid-19 in 2020, and the resultant impact on key utility figures, our reduction targets set for 2021 were set versus 2019 figures.",,re
The data we report is subject to an internal verification process with review by the Central Sustainability Team.,,re
"As frequent users of these building materials, GPT and the property and construction sector have the opportunity to reduce embodied carbon by adapting our approach to building design and development, and supporting emerging technologies.",,re
"As of June 2021, every development and redevelopment project approved by our Investment Committee will achieve a sustainable certification.",,re
"With our commitment to Net Zero by 2050, we are now clearly on the path to decarbonisation.",,re
The Manager also considers sustainability issues (including environmental and social factors) as part of its responsibilities.,,re
"S$107,000/year Upgraded chiller plants at 21 Collyer Quay Sustainability has been integral to WeWorks values since Day 1.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary DECARBONISING TOWARDS NET ZERO Water Efficiency and Reduction Performance Recognising that holistic water management enhances the long-term value of our assets and developments, we have continuously implemented water conservation initiatives and tracked our water performance since 2007.",,re
"Furthermore, Prologis new chief energy and sustainability officer reports directly to our chief operating officer and leads the sustainability program that will help our customers transition to a low-carbon future.",,re
"These initiatives involving sustainable financing tools are in line with the Green Taxonomy Report, which reflects the new European framework for sustainable finance (see dedicated section).",,re
Our approach Risk management TCFD Policy review process Indices and rankings We regularly review our policies relating to sustainability.,,re
"We have also stepped up our decarbonisation commitment, aligning ourselves with even more ambitious carbon emissions reduction targets that have been assessed and validated by the Science Based Targets Initiative (SBTi).",,re
"More details can be found in CDLs Integrated Sustainability Report 2022, under Decarbonising towards Net Zero.",,re
"Proudhon Partner Julien Rivals Partner, Sustainability Services (1) Scope 3 greenhouse gas emissions, percentage of shopping centers having organized an action for a charity, percentage of employees having participated in co-construction actions, percentage of internal stakeholders trained in ethics.",,re
TheSustainable Debt Framework is available on the GPT website: sustainable-finance.,,re
"Dow Jones Sustainability Index In 2021, Swire Pacific was included in the DJSI Asia Pacific Index.",,re
"Offsetting embodied carbon while embodied carbon is still a part of the development process, we will use sensitivity analysis for the costs of offsetting emissions that cant be eliminated through the above steps.",,re
Global Real Estate Sustainability Benchmark (GRESB) GRESBs primary purpose is to assess the environmental and social performance of private and publicly listed real estate companies and funds.,,re
"Offsets purchased must, at a minimum, meet the Verified Carbon Standard or Gold Standard.",,re
Additional detail on our approach to climate risk is in Sustainable Logistics and in our TCFD disclosure.,,re
More information on this strategy is available in chapter3 Sustainable development of this Universal Registration Document.,,re
The CLI Groups 2030 Sustainability Master Plan further outlines the targets and pathways for transition to a low-carbon business that is aligned with climate science.,,re
Prologis has a goal to certify 100% of new developments and redevelopments to sustainable building certification standards.,,re
"The independent certification of our carbon neutral performance byClimate Active is an important aspect of GPTs approach, assuring our stakeholders that our achievements are transparent, credible andto a high standard.",,re
FIND OUT MORE IN THE METRICS AND TARGETS SECTION.,,re
Overview Net Zero Carbon Net Zero delivering on our Pathway Last year we set out our Pathway to Net Zero.,,re
"Going forward, we will review our targets and deepen supplier engagement to progressively enhance our supply chain.",,re
We can reduce our scope impacts by reducing building and tenant energy consumption; expanding our generation and use of renewable energy and providing this resource to our customers; making sustainable design choices for new building construction; and supporting the transition to low/no-carbon vehicles.,,re
"We published our Net Zero Pathway in 2020, aided by our existing work on reducing carbon emissions, and commit to reviewing this annually to keep it relevant.",,re
"He is supported by CICTs sustainability committee comprising members of CICTs management team, as well as a working committee which includes members from the Property Managers and Asset Management team.",,re
"In 2021 Icade further strengthened its commitment to sustainable finance by setting even higher goals, in line with its Low Carbon by Icade strategy: in November 2021, Icade updated its Green Financing Framework, the first version of which was published in 2017, to keep it in line with the industrys highest standards; in December 2021, Icade extended its use of green finance by reclassifying the 600 million bond issued in January 2021 as a green bond; as of December 31, 2021, the proportion of sustainable financing in the Groups drawn and undrawn debt (excluding non-eligible debt finance leases, NEU Commercial Paper and mortgages) stood at 30%.",,re
"GPT has delivered on these next steps and where material and measurable, they are now incorporated into the Metrics and Targets section.",,re
The Groups target hedging rate is approximately 70%.,,re
"This decision marks a leap forward in our decarbonisation journey, and we will continue enhancing our emissions pathways to reach this ambitious goal.",,re
"Our investor relations team ensures we are present at the major ESG investor events, and that we keep key investors informed of our activity around sustainability, especially climate-related risks.",,re
The built sector contributes to some 40% of global energy-related carbon emissions and is heavily reliant on natural resources for operations.,,re
"Leverage Sustainability Trends and Data Analytics This allows CapitaLand to track critical performance and progress in water usage, waste management, energy consumption, carbon emissions, and health and safety.",,re
Energy and carbon intensity data covers whole building for Offices and common parts for Retail.,,re
"Net Zero Carbon Buildings Commitment, Introduction: Businesses & Organisations, Sept 2021.",,re
Governance GPTs approach to managing and reporting climate change risks and opportunities is guided by our overarching commitment to sustainability.,,re
The CSO leads the Sustainability department and reports directly to the BSC.,,re
"Responsible procurement standards This year, we introduced our Contractor Framework, identifying key sustainability performance indicators that we will monitor for new contractors employed on asset management initiatives.",,re
Statement Improve alignment of internal reporting on climate change risks and opportunities (including to the Sustainability and Risk Committee) with GPTs ClimateDisclosure Statement.,,re
"Lastly, it is a low-carbon project that aims to obtain the best labels and certifications.",,re
"With targets set from the early stage of design and development, green buildings, with a lower lifecycle carbon footprint through the adoption of sustainable design and materials, are more resource-efficient.",,re
"We will continue to look with interest to new innovations being rolled out to create an even safer, more sustainable living environment.",,re
"Scope 3 intensity target: the numerator of the intensity target is the annual sum of (i) pro-rated embodied carbon from new developments and refurbishments (RICS A1-A5 emissions), (ii) annual operational embodied carbon from assets in the managed portfolio (RICS B1-B5 emissions), and (iii) occupier operational energy consumption from assets in the managed portfolio (RICS B6 emissions).",,re
"Waste managed through three sustainable building certifications: LEED, BREEAM UK and CASBEE.",,re
"As well as ensuring our teams have the relevant skills required to hit our targets, we invest in keeping them inspired.",,re
"In 2021, we began development of a group-wide scenario analysis framework and initiated a study on the feasibility on internal carbon pricing.",,re
Utilising Earth Friendly Concrete (EFC) in the construction of Metroplex Place will also reduce the complexs embodied carbon.,,re
"The Climate Disclosure Delivery Team consists of representatives from Sustainability, Finance, and Corporate Affairs, with contributions from other areas as required.",,re
This includes increasing shares of renewables and other low carbon energy sources.,,re
"The material environment, social and governance (ESG) factors have been identified with set targets for 2030, in alignment with CapitaLand 2030 Sustainability Master Plan.",,re
New materials focused on responsibly sourced and low carbon alternatives; we are using 100% FSC (Forest Stewardship Council) wood and all the concrete used has 40% cement replacement.,,re
The scope of our independent assurance and the data assured in 2021 is also shared in our Sustainability Basis of Reporting 2021.,,re
It is complemented by the following online documentation: Sustainability Report 2021 Outlining strategic direction and achievements.,,re
The inclusion of relevant ESG issues within executive management goals and incentive schemes is an important factor in promoting greater recognition of and accountability in our sustainability practices.,,re
"Carbon intensity includes Scope 1, 2 and 3 GHG emissions related to these energy sources plus emissions from other building sources such as waste disposal under our management and water consumption.",,re
"As a demonstration of our commitment, in February 2021, CDL signed the World Green Building Council (WorldGBC)'s Net Zero Carbon Buildings Commitment, and is the first real estate conglomerate in Southeast Asia to do so.",,re
The scope of our net zero related energy and carbon intensity reporting is in accordance with guidelines published by the UK Green Building Council.,,re
"It also sets out the overall principles, boundaries, scope and methodologies applied when reporting sustainability data in our 2022 Annual Report and Accounts, Sustainability Accounts and corporate website.",,re
We also introduced the CDL Sustainable Investment Principles (SIP) in 2021 to steward responsible capital allocation and investments decision-making.,,re
We are on track to achieve our target of Climate Active Carbon Neutral for Buildings Certifications for all GPT owned and managed assets by the end of 2024.,,re
"In 2021, we updated our Sustainable Development Policy and Climate Change Policy to ensure they are aligned with our updated strategy and net zero commitment.",,re
Collaboration with tenants is becoming more important to influence and support their sustainability goals.,,re
Embedding these processes into our management systems enables GPT to play a leading role in the transition to the low carbon economy while also ensuring resilience to potential physical impacts related to climate change.,,re
"Global Action Beyond Borders and Sectors Since its opening on 5 June 2017 till the end of 2021, the SSA has hosted more than 630 sustainability-related training programmes and advocacy events, attracting close to 22,300 attendees.",,re
This target is in line with the goals of the Paris Agreement to keep global temperature rise well below 2C in this century.,,re
"In 2021, we updated our 3S Green Building Framework to align with the latest BCA Green Mark 2021, an internationally recognised green building certification scheme, to stay focused on advancing our commitment to sustainability.",,re
We describe our approach to climate risk in more detail in the Sustainable Logistics section of this report.,,re
"In 2021, Icade strengthened its commitment to sustainable finance by setting even higher goals: in November 2021, Icade updated its Green Financing Framework published in 2017 to keep it in line with the industrys highest and most up-to-date standards; in December 2021, Icade reclassified the 600 million bond issued in January 2021 as a green bond.",,re
"Cities, businesses and organisations, which have committed to net zero carbon emissions by or around 2050, represent 90% of global GDP.",,re
"TCFD Through the implementation of the Groups Sustainable Building Guidelines (SBG), the aim is to identify and address the risks and opportunities of climate change right from the design stage.",,re
"Cathay Pacific has committed to achieving net zero carbon emissions by 2050, and for sustainable aviation fuel (SAF) to constitute 10% of its total fuel consumption by 2030.",,re
"At A1, a mixed use building which includes 186 residential units and 120,000 sq ft of workspace, we are using more sustainable materials in the superstructure.",,re
"Designing efficient buildings Our Sustainable Building Design Policy requires new and substantially renovated buildings to obtain the highest or, as a minimum, the second highest international or local building environmental certification.",,re
"These criteria are determined in line with the Groups targets in order to promote sustainable, environmentally-friendly development over the long term.",,re
"Through carbon offsetting, we have achieved carbon neutrality for our headquarters' operations for more than a decade.",,re
This information is detailed in chapter 1 of the universal registration document and Icades comprehensive analysis of SDGs is further detailed in the document Icades contribution to the UN Sustainable Development Goals available on the Companys website (1) and updated every year.,,re
The decarbonisation of the National Grid will play a key role in the switch to renewable power across the UK.,,re
"Subsequently in 2018, we became the first real estate company in Singapore to have our carbon reduction targets validated by SBTi, raising our carbon emissions intensity reduction target from 38% to 59% across our Singapore operations by 2030 from base year 2007, aligned with a 2C warmer scenario.",,re
Each material issue is addressed in our sustainability strategy and the way we embed sustainability across the Group.,,re
"As the majority of carbon emissions in development projects come from concrete and steel, we model the most material emissions, implement processes to minimise emissions and apply a sensitivity analysis to the impacts of a price oncarbon or engaging in carbon neutral construction contracts.",,re
"Scarcity of resources and circular economy Reducing the use of natutal tesoutces, especially fot consttuction matetials, suppotting the development of a citculat economy and the use of sustainable matetials.",,re
"For more information, please see Swire Coca-Colas sustainable development report.",,re
"SUSTAINABLE DEVELOPMENT Act for People Despite the ongoing effects of the pandemic, in 2021, Klpierre adapted quickly to developing threats to ensure the consistent implementation of robust processes, strengthening its crisis management capabilities to face potential new safety and security challenges.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary DECARBONISING TOWARDS NET ZERO ENERGY REDUCTION STRATEGY AND PERFORMANCE Electricity constitutes a significant proportion of CDLs operational expenditure.",,re
"KLPIERRES NET-ZERO CARBON STRATEGY IN ACTION By the end of 2021, 18 of Klpierres shopping centers were net-zero carbon including four out of five of the biggest shopping centers.",,re
"In 2021 the team was strengthened with the addition of a Sustainability Risk Analyst, adding specialist climate science skills with a focus on climate risk identification and adaptation responses for GPTs assets.",,re
Building water target and intensity 19.,,re
High design standards for development We updated our Sustainable Design Brief and targets in 2020.,,re
Three members of sta are dedicated to sustainability matters SUPPORT FUNCTIONS STAFF DEVELOPMENT OPERATIONS Key Act for Good commitments are incorporated within the performance share allocation criteria for the Groups principal managers.,,re
"Lowering embodied carbon in development has also been earmarked by the Green Building Council of Australia as a consideration in future high Green Star rated buildings, which are part of GPTs development approach.",,re
"In each reporting cycle, CDLs Sustainability Committee reviews the content of the Report for accuracy, completeness and balanced reporting.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary DECARBONISING TOWARDS NET ZERO Since 2016, CDL has been tracking and reporting the top five building materials and embodied carbon intensities of the construction materials used in our property development activities to determine the wider carbon lifecycle impact of our projects.",,re
"As we move into a low-carbon world, we will accelerate our focus on innovation and digitalisation to support CDLs business growth and transformation.",,re
Appendix C: Glossary Sustainability reporting This Climate Disclosure Statement is part of the GPT corporate reporting suite for 2021.,,re
Work is ongoing and to date most plots are significantly improving on the LETI 2020 best practice embodied carbon targets and progressing towards the 2030 best practice target.,,re
"Transition risks Policy and regulatory change Market expectations, reputation and economic change Technology Socio-economic impact Potential future socio-economic impact is mostly aligned with the Shared Socioeconomic Pathways (SSPs) SSP1 Sustainability scenario, in which a gradual but pervasive shift towards sustainable development occurs that respects environmental boundaries.",,re
"Completed in 2021 The disclosed climate metrics and targets, as well as progress of carbon neutral delivery programs, are now standard agenda items for the Board Sustainability and Risk Committee.",,re
"The SASB disclosures have been independently assured by Ernst and Young (EY) and the reasonable assurance statement can be found in CDLs Integrated Sustainability Report 2022, pg 136 to 149.",,re
"As a committed and socially responsible player, Icade strives to accomplish these goals each day in line with UN Sustainable Development Goals including SDG 11 Make cities and human settlements inclusive, safe, resilient and sustainable, which is particularly relevant to Icades divisions and business activities.",,re
"By 2025, Prologis aims to achieve carbon neutral construction in every building we build or redevelop.",,re
EMBEDDING SUSTAINABILITY2.,,re
In-house energy assessment completed at 2 properties per property management zone Sustainability Operations Achieve FCR 2021 carbon reduction target.,,re
Performance against these targets is monitored through our management reporting systems to assess our progress towards carbon neutraloperations.,,re
"Hang Seng Corporate Sustainability Index Series In 2021, Swire Pacific received an AA rating from the Hang Seng Corporate Sustainability Index.",,re
"SUSTAINABLE DEVELOPMENT Act for the Planet Energy monitoring All centers use the Deepki tool to monitor and report monthly energy, water, and waste consumption data in a standardized method.",,re
"This includes: commuting, through an employee survey; business travel, by reviewing expense claims; the use of company cars by obtaining a carbon footprint assessment produced by the fleet manager.",,re
"Following socio-economic assessments, business plans have been created for all sites FY23 Priorities Report on social value generated Develop social value target 5 year target To be reported from FY23 Place Based initiatives identified at all priority assets.",,re
"To continue advancing in our sustainability journey under CapitaLands 2030 Sustainability Master Plan, we believe in supporting innovation and collaborating with like-minded partners.",,re
This Report is also prepared in accordance with the sustainability reporting requirements set out in the Listing Manual of the Singapore Exchange Securities Trading Limited (SGX-ST) (Rules 711A and 711B).,,re
"Centred around six capitals Financial, Organisational, Natural, Manufactured, Human, and Social and Relationshipthis approach aims to present a holistic picture to our investors and stakeholders on how the interrelation between our business and sustainability performance leads to long-term value creation.",,re
These innovations are in line with the commitment to pilot low carbon materials in our Net Zero Pathway.,,re
"Low carbon technologies at our offices include a combined heat and power (CHP) plant at 10 Brock Street, an air source heat pump at 350 Euston Road and a ground source heat pump at 10 Portman Square.",,re
Building energy target and intensity 9.,,re
"On the other hand, if superior targets are met, more Units than the RUP baseline award can be delivered up to a maximum of 150% of the RUP baseline award.",,re
A low-carbon building (2025 carbon target of French environmental regulation RE2020) avoids about 30% more greenhouse gas emissions over its life cycle than projects in compliance with the current RT 2012.,,re
"Introduction This year we celebrate 20 years of sustainability reporting, and never has our environmental and social focus been more integral to the way we do business.",,re
"Swire Pacific, Swire Properties and Swire Coca-Cola support the Business Environment Council (BEC) Low Carbon Charter in Hong Kong.",,re
"As of 31 December 2021, CDL has secured more than $3 billion of sustainable financing, including a green bond, several green loans and a sustainability-linked loan.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary GRI 3-1 DRIVING INNOVATION & BUILDING PERFORMANCE Engaging Homebuyers in Living Green Since 2004, CDL has implemented the Lets Live Green!",,re
"Our target currently covers Swire Coca-Cola, Swire Properties and HAECO, which together make up 98% of the Groups total water footprint.",,re
Embodied Carbon is calculated by performing whole life carbon assessments aligned to RICS guidance Whole life carbon assessment for the built environment 1st Edition November 2017 and using BREEAM compliant whole life carbon software such as Oneclick or Etool) and excludes biogenic carbon.,,re
Sustainability and climate change increasingly play a role in investment decisions.,,re
"The Sustainability Brief is under review in FY23 and new, more appropriate, reporting metrics may be included in the Sustainability Accounts for FY23 as a result.",,re
"Where residual embodied carbon cannot be avoided by design and material choice, we offset this through certified emission reduction projects.",,re
"To achieve the maximum target, Klpierre must rank first in the panel (without conferring the right to allotment of additional shares).",,re
A key deliverable of our development projects is to drive down embodied carbon emissions.,,re
This is our 15th annual sustainable development report.,,re
"We have opportunities to leverage our experience and capabilities to create thriving mixed-use spaces, serving customers and communities, whilst generating sustainable total returns for shareholders.",,re
"Chaired by the CSO, the Sustainability Committee is supported by an advisory committee comprising C-suites of all business units and the Executive Committee.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary EXECUTIVE CHAIRMAN STATEMENT In spite of the global pandemic and the resurgence of infections, the Group will continue to forge ahead with resilience and agility, accelerating our creation of innovative and green solutions.",,re
Environment PILOTING INITIATIVES FROM THE INAUGURAL CAPITALAND SUSTAINABILITY X CHALLENGE (CSXC) in the building such as plant irrigation or toilet flushing.,,re
"In 2021, despite restrictions posed by COVID-19, the SSA has continued promoting sustainable lifestyle practices through various virtual workshops.",,re
"In the face of climate change, climate-proofing its buildings for a low-carbon future is key to the Groups growth strategy.",,re
The setting of these targets changed the way we make decisions and the way we work with our occupiers and partners.,,re
"Since then, we have released 15 sustainability reports covering an increasingly wider scope and aligning ourselves to the best market standards each time.",,re
The UKGBC works to promote sustainability within the built environment.,,re
